,administrator,analyst,architect,developer,director,engineer,leadership,manager,specialist
highly available,0.012959689221228242,0.0,0.00290927012913238,0.00880530199472622,0.0,0.0,0.0,0.006751713440541796,0.0
github,0.012959689221228242,0.0,0.00290927012913238,0.00880530199472622,0.014936830510243148,0.0,0.0,0.0,0.0
air,0.012959689221228242,0.0,0.0,0.00880530199472622,0.004978943503414383,0.0,0.0,0.003375856720270898,0.0
oauth2,0.012959689221228242,0.0,0.0,0.00880530199472622,0.004978943503414383,0.0,0.0,0.006751713440541796,0.0
repository,0.012959689221228242,0.0,0.00581854025826476,0.0,0.0,0.0,0.002583356794822004,0.003375856720270898,0.0
agile scrum,0.012959689221228242,0.0,0.01163708051652952,0.0,0.014936830510243148,0.0,0.0,0.01687928360135449,0.0
working cloud,0.012572292741208023,0.0,0.0,0.019931543810936245,0.0,0.0,0.0,0.003820768223498906,0.0
typescript,0.012572292741208023,0.0,0.0,0.0,0.016905387906613032,0.0,0.0,0.003820768223498906,0.0
spark,0.012572292741208023,0.0,0.0,0.0,0.016905387906613032,0.0,0.002923823008348482,0.0,0.0
solution year,0.012572292741208023,0.0,0.00987806751058283,0.0,0.0,0.0,0.002923823008348482,0.0,0.0
capability support,0.012572292741208023,0.0,0.0,0.009965771905468122,0.0,0.0,0.0,0.007641536446997812,0.0
container,0.012572292741208023,0.0,0.0,0.029897315716404367,0.011270258604408688,0.0,0.0,0.0,0.0
knowledge security,0.012572292741208023,0.0,0.0065853783403885535,0.009965771905468122,0.0,0.0,0.0,0.0,0.0
no,0.012572292741208023,0.0,0.0032926891701942768,0.0,0.0,0.006701720134362676,0.0,0.0,0.0
ga,0.012572292741208023,0.0,0.0032926891701942768,0.0,0.005635129302204344,0.0,0.0,0.0,0.0
support solution,0.012572292741208023,0.0,0.0065853783403885535,0.0,0.0,0.0,0.005847646016696964,0.0,0.0
provide subject,0.012572292741208023,0.0,0.0,0.009965771905468122,0.0,0.0,0.0,0.007641536446997812,0.0
debug,0.012572292741208023,0.0,0.0032926891701942768,0.0,0.022540517208817376,0.0,0.0,0.0,0.0
directory environment,0.012572292741208023,0.011990692089424779,0.0032926891701942768,0.0,0.0,0.0,0.0,0.0,0.0
debt,0.012572292741208023,0.0,0.0032926891701942768,0.009965771905468122,0.0,0.0,0.0,0.0,0.0
tool like,0.012572292741208023,0.0,0.00987806751058283,0.0,0.0,0.0,0.002923823008348482,0.0,0.0
program including,0.012572292741208023,0.0,0.0032926891701942768,0.0,0.0,0.0,0.011695292033393928,0.0,0.0
knowledge following,0.012572292741208023,0.0,0.0032926891701942768,0.0,0.011270258604408688,0.0,0.0,0.0,0.0
ws,0.012572292741208023,0.0,0.0065853783403885535,0.0,0.005635129302204344,0.0,0.0,0.0,0.0
support system,0.012572292741208023,0.0,0.0,0.0,0.005635129302204344,0.0,0.002923823008348482,0.0,0.0
focus area,0.012572292741208023,0.0,0.0032926891701942768,0.0,0.0,0.0,0.002923823008348482,0.0,0.0
management single,0.012572292741208023,0.0,0.0032926891701942768,0.009965771905468122,0.0,0.0,0.0,0.0,0.0
156,0.012572292741208023,0.0,0.0,0.009965771905468122,0.0,0.0,0.0,0.003820768223498906,0.0
permitted education,0.012572292741208023,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
installation configuration,0.012572292741208023,0.023981384178849558,0.0065853783403885535,0.0,0.0,0.0,0.0,0.0,0.0
sustain,0.012572292741208023,0.0,0.0,0.0,0.0,0.0007446355704847417,0.002923823008348482,0.0,0.0
algorithm,0.012572292741208023,0.0,0.0,0.0,0.011270258604408688,0.0,0.02046676105843937,0.0,0.0
position purpose,0.012572292741208023,0.0,0.01975613502116566,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
deliver value,0.012572292741208023,0.0,0.0,0.0,0.0,0.0007446355704847417,0.008771469025045445,0.0,0.0
500,0.012086645445001185,0.0,0.009496493769260435,0.022993944685174086,0.013001888132478169,0.001288568709033803,0.008432641390065795,0.006611720648889208,0.01529880090690306
phase,0.012086645445001185,0.0,0.0037985975077041733,0.017245458513880565,0.013001888132478169,0.0008590458060225353,0.010119169668078954,0.011019534414815346,0.00764940045345153
enhance,0.012086645445001185,0.0,0.02469088380007713,0.022993944685174086,0.016252360165597713,0.004724751933123944,0.020238339336157908,0.030854696361482966,0.00764940045345153
structure,0.012086645445001185,0.006916506650375638,0.020892286292372955,0.022993944685174086,0.013001888132478169,0.0021476145150563382,0.013492226224105272,0.015427348180741483,0.0
beyond,0.012086645445001185,0.0,0.009496493769260435,0.005748486171293522,0.013001888132478169,0.003006660321078873,0.018551811058144747,0.0044078137659261385,0.022948201360354588
transform,0.012086645445001185,0.006916506650375638,0.0018992987538520867,0.017245458513880565,0.016252360165597713,0.002577137418067606,0.011805697946092113,0.008815627531852277,0.0
assurance,0.012086645445001185,0.0,0.02469088380007713,0.005748486171293522,0.029254248298075883,0.0008590458060225353,0.013492226224105272,0.011019534414815346,0.06119520362761224
valued,0.012086645445001185,0.013833013300751276,0.0,0.017245458513880565,0.003250472033119542,0.0021476145150563382,0.013492226224105272,0.008815627531852277,0.00764940045345153
sense,0.012086645445001185,0.006916506650375638,0.013295091276964606,0.0,0.006500944066239084,0.001288568709033803,0.006746113112052636,0.013223441297778415,0.00764940045345153
bringing,0.012086645445001185,0.0,0.00569789626155626,0.011496972342587043,0.009751416099358628,0.0017180916120450706,0.006746113112052636,0.024242975712593758,0.00764940045345153
collaborating,0.012086645445001185,0.0,0.007597195015408347,0.011496972342587043,0.013001888132478169,0.0008590458060225353,0.008432641390065795,0.017631255063704554,0.01529880090690306
good understanding,0.012086645445001185,0.006916506650375638,0.0018992987538520867,0.017245458513880565,0.003250472033119542,0.0008590458060225353,0.006746113112052636,0.006611720648889208,0.0
evolving,0.012086645445001185,0.006916506650375638,0.015194390030816693,0.005748486171293522,0.003250472033119542,0.0021476145150563382,0.008432641390065795,0.024242975712593758,0.0
proactive,0.012086645445001185,0.013833013300751276,0.01709368878466878,0.005748486171293522,0.016252360165597713,0.003006660321078873,0.015178754502118431,0.006611720648889208,0.0
decision making,0.012086645445001185,0.006916506650375638,0.01899298753852087,0.011496972342587043,0.022753304231836795,0.006442843545169015,0.03204403728225002,0.0286507894785199,0.0
outside,0.012086645445001185,0.027666026601502552,0.009496493769260435,0.005748486171293522,0.009751416099358628,0.0021476145150563382,0.020238339336157908,0.02644688259555683,0.0
powershell java,0.012049750954085453,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
engineer data,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
ts,0.012049750954085453,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
build configure,0.012049750954085453,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
solution implementation,0.012049750954085453,0.0,0.011361006861066362,0.0,0.0,0.0,0.0,0.0,0.0
report position,0.012049750954085453,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
management enterprise,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.008788717824657637,0.0
nike inc,0.012049750954085453,0.0,0.0,0.06877126697456559,0.0,0.0,0.0,0.0,0.0
branch,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
cybersecurity threat,0.012049750954085453,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
ts sci,0.012049750954085453,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
window active,0.012049750954085453,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condition located,0.012049750954085453,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
fei,0.012049750954085453,0.0,0.018935011435110605,0.0,0.0,0.0,0.0,0.0,0.0
using azure,0.012049750954085453,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
fei system,0.012049750954085453,0.0,0.018935011435110605,0.0,0.0,0.0,0.0,0.0,0.0
well security,0.012049750954085453,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
gpo,0.012049750954085453,0.0,0.011361006861066362,0.0,0.0,0.0,0.0,0.0,0.0
system must,0.012049750954085453,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
okta identity,0.012049750954085453,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
engineer provide,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
configuration design,0.012049750954085453,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
mentor provide,0.012049750954085453,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
kid,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
automation process,0.012049750954085453,0.0,0.011361006861066362,0.0,0.0,0.0,0.0,0.0,0.0
boot,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152521013099264
sso integration,0.012049750954085453,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
domain forest,0.012049750954085453,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
trane,0.012049750954085453,0.0,0.018935011435110605,0.0,0.0,0.0,0.0,0.0,0.0
monitor cybersecurity,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
serve technical,0.012049750954085453,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
enterprise network,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
article working,0.012049750954085453,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
adventure,0.012049750954085453,0.0,0.018935011435110605,0.0,0.0,0.0,0.0,0.0,0.0
access pattern,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.003362760299299764,0.0,0.0
cyber risk,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
informatica,0.012049750954085453,0.0,0.0,0.0,0.025924399725655356,0.0,0.0,0.0,0.0
control user,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
objectionable must,0.012049750954085453,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
technology cloud,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.006725520598599528,0.0,0.0
extract,0.012049750954085453,0.0,0.0,0.0,0.012962199862827678,0.0,0.0,0.0,0.0
self driving,0.012049750954085453,0.0,0.0,0.0,0.0,0.0,0.0,0.02197179456164409,0.0
senior software,0.012049750954085453,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
40,0.012037097400614765,0.03826751719095978,0.023118489297148714,0.0,0.02877464030761958,0.0014258737168135547,0.007464953408918151,0.007316240593203223,0.0
stage,0.012037097400614765,0.0,0.008406723380781349,0.0063610231147546775,0.01438732015380979,0.0014258737168135547,0.009331191761147689,0.009754987457604298,0.0
access provisioning,0.012037097400614765,0.007653503438191956,0.004203361690390674,0.0,0.007193660076904895,0.0,0.0037324767044590755,0.0024387468644010745,0.008464491632841674
html,0.012037097400614765,0.007653503438191956,0.0,0.012722046229509355,0.035968300384524476,0.0004752912389378516,0.0037324767044590755,0.0024387468644010745,0.0
push,0.012037097400614765,0.0,0.0063050425355860125,0.0063610231147546775,0.01438732015380979,0.0004752912389378516,0.0037324767044590755,0.012193734322005371,0.0
encourages,0.012037097400614765,0.007653503438191956,0.008406723380781349,0.0,0.007193660076904895,0.0019011649557514063,0.007464953408918151,0.014632481186406447,0.0
delivers,0.012037097400614765,0.0,0.012610085071172025,0.0063610231147546775,0.0035968300384524475,0.004752912389378515,0.022394860226754455,0.017071228050807522,0.0
executing,0.012037097400614765,0.0,0.014711765916367364,0.0063610231147546775,0.007193660076904895,0.0066540773451299225,0.027993575283443067,0.004877493728802149,0.0
supplemental,0.012037097400614765,0.015307006876383911,0.002101680845195337,0.0063610231147546775,0.01438732015380979,0.0,0.0018662383522295377,0.0024387468644010745,0.0
configuration management,0.012037097400614765,0.007653503438191956,0.002101680845195337,0.0,0.0035968300384524475,0.0004752912389378516,0.0018662383522295377,0.004877493728802149,0.0
non technical,0.012037097400614765,0.007653503438191956,0.010508404225976688,0.01908306934426403,0.010790490115357342,0.0,0.005598715056688614,0.004877493728802149,0.0
perk,0.012037097400614765,0.007653503438191956,0.004203361690390674,0.01908306934426403,0.007193660076904895,0.0,0.011197430113377227,0.009754987457604298,0.0
engineering team,0.012037097400614765,0.0,0.004203361690390674,0.0063610231147546775,0.007193660076904895,0.0004752912389378516,0.005598715056688614,0.009754987457604298,0.0
json,0.012037097400614765,0.007653503438191956,0.0,0.0063610231147546775,0.06474294069214405,0.0004752912389378516,0.0018662383522295377,0.0024387468644010745,0.0
explore,0.012037097400614765,0.0,0.0063050425355860125,0.0063610231147546775,0.007193660076904895,0.0028517474336271094,0.018662383522295378,0.009754987457604298,0.0
translate,0.012037097400614765,0.0,0.03783025521351607,0.02544409245901871,0.010790490115357342,0.0033270386725649612,0.022394860226754455,0.03901994983041719,0.0
process improvement,0.012037097400614765,0.0,0.027321850987539385,0.0063610231147546775,0.0,0.0009505824778757031,0.014929906817836302,0.014632481186406447,0.008464491632841674
enjoy,0.012037097400614765,0.007653503438191956,0.0063050425355860125,0.0,0.007193660076904895,0.0014258737168135547,0.005598715056688614,0.019509974915208596,0.0
degree year,0.012037097400614765,0.022960510314575865,0.012610085071172025,0.0,0.010790490115357342,0.0,0.0018662383522295377,0.007316240593203223,0.025393474898525024
led,0.012037097400614765,0.007653503438191956,0.004203361690390674,0.0,0.0035968300384524475,0.0009505824778757031,0.0037324767044590755,0.012193734322005371,0.0
volunteer,0.012037097400614765,0.0,0.004203361690390674,0.0063610231147546775,0.010790490115357342,0.0023764561946892577,0.009331191761147689,0.004877493728802149,0.0
institution,0.012037097400614765,0.007653503438191956,0.023118489297148714,0.0,0.021580980230714683,0.0014258737168135547,0.018662383522295378,0.017071228050807522,0.0
science engineering,0.012037097400614765,0.0,0.0063050425355860125,0.012722046229509355,0.0035968300384524475,0.0009505824778757031,0.007464953408918151,0.0024387468644010745,0.0
video,0.012037097400614765,0.0,0.008406723380781349,0.0063610231147546775,0.021580980230714683,0.0023764561946892577,0.014929906817836302,0.007316240593203223,0.0
recognized,0.012037097400614765,0.007653503438191956,0.010508404225976688,0.0,0.010790490115357342,0.007129368584067774,0.029859813635672604,0.007316240593203223,0.0
401 plan,0.012037097400614765,0.007653503438191956,0.0063050425355860125,0.0,0.01438732015380979,0.0014258737168135547,0.007464953408918151,0.012193734322005371,0.0
install,0.012037097400614765,0.030614013752767823,0.002101680845195337,0.0,0.0035968300384524475,0.0,0.0018662383522295377,0.007316240593203223,0.008464491632841674
partnering,0.012037097400614765,0.0,0.010508404225976688,0.0,0.007193660076904895,0.004752912389378515,0.022394860226754455,0.03658120296601612,0.008464491632841674
educational,0.012037097400614765,0.0,0.021016808451953375,0.0,0.010790490115357342,0.0009505824778757031,0.005598715056688614,0.029264962372812894,0.008464491632841674
facing,0.012037097400614765,0.0,0.0063050425355860125,0.0,0.021580980230714683,0.0019011649557514063,0.011197430113377227,0.046336190423620416,0.008464491632841674
process procedure,0.012037097400614765,0.0,0.021016808451953375,0.012722046229509355,0.007193660076904895,0.0,0.014929906817836302,0.007316240593203223,0.01692898326568335
adapt,0.012037097400614765,0.0,0.004203361690390674,0.0063610231147546775,0.0,0.0023764561946892577,0.011197430113377227,0.004877493728802149,0.01692898326568335
thought,0.012037097400614765,0.0,0.0063050425355860125,0.02544409245901871,0.01438732015380979,0.007129368584067774,0.03545852869236122,0.012193734322005371,0.0
design build,0.012037097400614765,0.0,0.004203361690390674,0.0063610231147546775,0.01438732015380979,0.0004752912389378516,0.0018662383522295377,0.012193734322005371,0.0
iterative,0.011867729161102293,0.0,0.004662245473589601,0.007055460226504427,0.0,0.0010543581973640895,0.004139953661476508,0.0027049864768425324,0.0
verification,0.011867729161102293,0.008489041483959578,0.016317859157563605,0.0,0.0199474917949393,0.0,0.002069976830738254,0.0027049864768425324,0.0
technology including,0.011867729161102293,0.0,0.0069933682103844015,0.007055460226504427,0.00398949835898786,0.0,0.002069976830738254,0.005409972953685065,0.0
